"id","adult","backdrop_path","genre_ids","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count"
533514,False,"/aLqtWLA6NQHBwQHvHDq5z4EKUm0.jpg","{16,14,10749,18}","ja","劇場版 ヴァイオレット・エヴァーガーデン","As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.","28.388","/fwSonK8WrAEqWY7sqjvGRCgzIij.jpg","2020-09-18","Violet Evergarden: The Movie",False,"8.3",359
1026227,False,"/clcppGPPmO6GflJTZAS0xVeDRK.jpg","{35,18}","it","C'è ancora domani","Delia is a typical housewife in post-war Italy, whose family is in turmoil over the impending engagement of beloved first-born Marcella. The arrival of a mysterious letter, however, will ignite Delia's courage to face her abusive husband and imagine a better future.","17.923","/oNMgh00Q23ROXr6YUJ0v50QqkyO.jpg","2023-10-26","There’s Still Tomorrow",False,"8.311",380
29259,False,"/f72GEQF2lKsdmEULSI9bWCbQylH.jpg","{18,53,80}","fr","Le Trou","Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.","13.112","/nsVjgNxWTkaFCMuBLhiLHkcoTnt.jpg","1960-03-18","Le Trou",False,"8.3",416
3082,False,"/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg","{35,18}","en","Modern Times","A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..","16.105","/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg","1936-02-05","Modern Times",False,"8.296",3446
25237,False,"/6C1U0cKK5zGjyUSwNc5GLSVCr7Y.jpg","{18,10752}","ru","Иди и смотри","The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.","22.252","/qNbMsKVzigERgJUbwf8pKyZogpb.jpg","1985-07-09","Come and See",False,"8.292",1253
10494,False,"/A1Larywbw79kZQqkvCEiPHJqdLN.jpg","{16,53}","ja","PERFECT BLUE","Pop singer Mima Kirigow looks forward to a bright new career when she quits her chart-topping trio to become an actress. When she lands a role in a sexually charged murder mystery, Mima’s life begins to fall apart.","39.839","/kG4AZLcWilPYIixowm8pnE3DqfI.jpg","1998-02-28","Perfect Blue",False,"8.294",2241
283566,False,"/1EAxNqdkVnp48a7NUuNBHGflowM.jpg","{16,28,878,18}","ja","シン・エヴァンゲリオン劇場版:||","In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.","24.955","/md5wZRRj8biHrGtyitgBZo7674t.jpg","2021-03-08","Evangelion: 3.0+1.0 Thrice Upon a Time",False,"8.3",711
447362,False,"/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg","{18,10749}","en","Life in a Year","A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.","31.872","/bP7u19opmHXYeTCUwGjlLldmUMc.jpg","2020-11-27","Life in a Year",False,"8.3",1583
335,False,"/vmryZ1Bkko8P2utNaJeO2Yo2Bx4.jpg","{18,37}","it","C'era una volta il West","As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.","39.663","/qbYgqOczabWNn2XKwgMtVrntD6P.jpg","1968-12-21","Once Upon a Time in the West",False,"8.3",3981
28,False,"/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg","{18,10752}","en","Apocalypse Now","At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.","32.198","/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg","1979-08-15","Apocalypse Now",False,"8.284",7626
527641,False,"/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg","{10749,18}","en","Five Feet Apart","Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.","41.699","/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg","2019-03-14","Five Feet Apart",False,"8.3",5305
975,False,"/nbMY2UcNnaAr3jrrowzN0NaxQyr.jpg","{18,10752}","en","Paths of Glory","A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.","21.058","/l2IY0gOHHmCWM90LjteFssxIV1G.jpg","1957-10-25","Paths of Glory",False,"8.282",2640
77338,False,"/bGksau9GGu0uJ8DJQ8DYc9JW5LM.jpg","{18,35}","fr","Intouchables","A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.","51.923","/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg","2011-11-02","The Intouchables",False,"8.28",16314
630566,False,"/nbAbAk80aWCpOS5kOPYJ1L9kE1R.jpg","{10402,18,10749}","en","Clouds","Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.","22.686","/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg","2020-10-09","Clouds",False,"8.3",964
637920,False,"/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg","{18}","tr","7. Koğuştaki Mucize","Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.","30.491","/bOth4QmNyEkalwahfPCfiXjNh1r.jpg","2019-10-10","Miracle in Cell No. 7",False,"8.3",4248
16672,False,"/oOM2JzhVBjWyZFHW2iBQQ8A3znY.jpg","{18,53}","ja","砂の女","An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.","13.362","/f0JpsMQ9oEjKBD66Ky3qK3z7LGT.jpg","1964-02-15","Woman in the Dunes",False,"8.3",369
632632,False,"/u1wHUA0R48FH4WV3sGqjwx3aNZm.jpg","{16,18,10402,10749}","ja","映画 ギヴン","The relationship between a band's bassist, their drummer, and the drummer’s roommate and ex-boyfriend, who is a professional violinist.","15.531","/3trPz7muDOv4AHjDZiD3MLGls2Q.jpg","2020-08-22","Given",False,"8.3",366
670,False,"/sdwjQEM869JFwMytTmvr6ggvaUl.jpg","{18,53,9648,28}","ko","올드보이","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.","33.977","/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg","2003-11-21","Oldboy",False,"8.271",7933
42269,False,"/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg","{18,35}","it","C'eravamo tanto amati","Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.","8.774","/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg","1974-12-21","We All Loved Each Other So Much",False,"8.268",489
3109,False,"/wUETmGLEmVT00iAIjAeZwSdjMxH.jpg","{10749,35,18}","en","The Quiet Man","An American man returns to the village of his birth in Ireland, where he finds love and conflict.","15.581","/u3B1hVKHE56yBRoxF3Nk9uxHdYN.jpg","1952-07-21","The Quiet Man",False,"7.3",469
20334,False,"/wqgZSvgoctaadgwUdPYVsksivxn.jpg","{35,18,10749}","en","The Shop Around the Corner","Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.","15.057","/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg","1940-01-12","The Shop Around the Corner",False,"8.3",642
10376,False,"/6rmb35g7XoMCMQtnbH0rUecFZlV.jpg","{18,10402}","it","La leggenda del pianista sull'oceano","The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.","18.55","/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg","1998-10-28","The Legend of 1900",False,"8.3",2112
1585,False,"/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg","{18,10751,14}","en","It's a Wonderful Life","A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.","50.057","/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg","1946-12-20","It's a Wonderful Life",False,"8.264",3913
315162,False,"/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg","{12,14,16,35,10751,28}","en","Puss in Boots: The Last Wish","Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.","230.457","/kuf6dutpsT0vSVehic3EZIqkOBt.jpg","2022-12-07","Puss in Boots: The Last Wish",False,"8.262",6683
299534,False,"/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg","{12,878,28}","en","Avengers: Endgame","After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.","159.899","/or06FN3Dka5tukK1e9sl16pB3iy.jpg","2019-04-24","Avengers: Endgame",False,"8.261",24157
635302,False,"/vjKHnQpLn5sbORb5o0YIakhGaIC.jpg","{28,16,12,14,53}","ja","劇場版「鬼滅の刃」無限列車編","Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!","93.388","/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","2020-10-16","Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",False,"8.256",3498
618344,False,"/sQkRiQo3nLrQYMXZodDjNUJKHZV.jpg","{16,28,878}","en","Justice League Dark: Apokolips War","Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.","26.208","/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg","2020-05-05","Justice League Dark: Apokolips War",False,"8.3",1373
8587,False,"/wXsQvli6tWqja51pYxXNG1LFIGV.jpg","{10751,16,18}","en","The Lion King","A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?","89.231","/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg","1994-06-24","The Lion King",False,"8.256",17221
299536,False,"/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg","{12,28,878}","en","Avengers: Infinity War","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.","194.825","/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg","2018-04-25","Avengers: Infinity War",False,"8.253",28060
504253,False,"/YLyORLsYIjC0d1TFBSpJKk7piP.jpg","{16,18,10749}","ja","君の膵臓をたべたい","After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.","32.212","/qpV8kvRfAntV7D4aOOsLIz7OdPc.jpg","2018-09-01","I Want to Eat Your Pancreas",False,"8.3",1381
508965,False,"/2u1YG0pgm5bIOXO2OVWLNdMl23f.jpg","{16,10751,12,35,14}","en","Klaus","When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.","53.153","/q125RHUDgR4gjwh1QkfYuJLYkL.jpg","2019-11-08","Klaus",False,"8.246",3611
361743,False,"/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg","{28,18}","en","Top Gun: Maverick","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.","270.968","/62HCnUTziyWcpDaBO2i1DX17ljH.jpg","2022-05-24","Top Gun: Maverick",False,"8.246",7836
265177,False,"/dIHezuC3AmylT8mkXQiWSjz2wJR.jpg","{18}","fr","Mommy","A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.","15.991","/uOvlCLqXnw2UGkh3mcJ1C3mmsbE.jpg","2014-09-19","Mommy",False,"8.2",2564
